Customer_ID,Account_Type,Age,Gender,Region,Income,Balance,Credit_Score,Loan_Amount,Loan_Status,Transactions_Last_Month,Online_Banking,Mobile_App_Usage,Card_Holder,Cards_Count,Overdraft,Investment_Account,Insurance_Policies,Branch_Visits_Last_Year,Complaints_Last_Year,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
CUST_00097,Checking,53,Male,East,49455.12,-2940.38,738,29867.44,Approved,22,0,0,1,4,1,0,0,15,2,27.67,33.54,68.07,152.51,17.75,101.34,88.51,124.82,99.31,149.86,96.7,49.24,-8.47,55.24,171.71,142.9,149.39,-0.07,100.42,52.37
CUST_00098,Loan,27,Male,North,18936.92,20291.18,473,17527.68,Approved,49,0,1,1,1,0,0,2,18,1,101.82,246.24,95.66,80.26,132.56,127.43,150.59,103.73,89.35,39.23,121.79,72.88,90.54,149.24,48.88,104.63,20.05,42.09,45.52,131.4
CUST_00099,Checking,38,Female,North,20638.29,35289.03,645,12186.84,Rejected,45,1,1,0,1,0,1,3,18,0,129.04,164.61,125.08,147.55,104.09,111.6,148.67,92.49,172.65,215.2,173.05,111.01,48.65,111.54,33.82,42.72,75.47,-46.11,24.99,179.53
CUST_00100,Savings,37,Male,East,81249.47,14725.78,404,9620.52,Approved,14,0,1,1,3,0,0,4,14,0,73.92,154.69,74.53,117.53,45.86,49.68,133.8,210.67,82.99,114.08,92.74,155.79,68.65,65.27,164.21,79.97,117.48,159.99,85.07,159.63
CUST_00101,Business,65,Male,East,26649.5,22405.47,754,32523.9,Rejected,31,0,1,1,2,0,0,1,9,2,62.67,106.43,86.71,116.71,193.56,63.22,166.57,68.07,137.64,159.83,118.22,120.1,33.4,95.41,93.84,175.56,141.67,27.75,55.77,16.0
CUST_00102,Checking,25,Female,South,37248.15,26235.28,593,25966.61,Pending,12,1,1,1,3,0,1,4,5,2,43.65,69.68,131.33,16.64,82.56,132.32,94.13,87.84,55.7,114.35,9.98,94.89,84.67,104.03,67.15,112.91,21.53,79.75,94.41,157.51
CUST_00103,Checking,53,Male,South,68351.74,10129.6,692,4918.84,Pending,40,0,1,0,4,0,0,2,15,1,205.88,57.37,118.33,91.16,146.45,75.97,105.47,115.95,131.7,53.08,77.88,109.5,108.07,65.67,53.64,122.6,142.63,67.38,112.99,106.53
CUST_00104,Loan,46,Male,East,26149.11,18476.42,495,24776.15,Pending,27,1,1,0,1,1,0,2,4,0,94.56,183.67,152.39,148.12,149.16,107.26,78.5,122.77,101.83,-12.21,83.75,83.42,218.73,120.09,141.81,119.43,25.4,102.75,-19.16,118.72
CUST_00105,Checking,59,Other,North,36329.75,497.83,721,6746.4,Pending,32,1,0,1,1,0,0,3,8,1,33.25,94.9,91.15,10.92,11.14,118.31,51.03,135.44,101.93,53.48,100.35,81.28,131.52,123.62,7.64,26.38,77.64,110.25,202.03,111.31
CUST_00106,Checking,29,Female,South,45767.06,27291.16,776,18242.91,Rejected,7,1,0,1,2,0,0,0,8,2,100.2,148.33,87.17,151.47,70.25,30.57,178.01,125.8,60.96,48.55,123.45,102.77,122.53,79.86,153.8,82.97,147.74,58.03,148.6,196.93
CUST_00107,Checking,78,Male,North,43154.02,22442.98,517,23259.33,Pending,15,0,0,1,2,0,1,2,0,2,203.42,86.87,52.34,219.04,63.91,106.33,64.3,-23.93,17.27,171.06,28.19,106.33,26.66,184.97,72.27,163.5,8.38,56.36,202.69,87.83
CUST_00108,Loan,31,Male,West,30589.53,37492.76,452,29579.76,Pending,38,1,1,0,0,1,1,1,16,1,55.39,108.95,99.05,16.67,102.36,28.55,126.5,151.64,52.65,53.29,179.95,110.28,103.88,113.2,68.77,36.23,111.98,98.86,132.48,150.35
CUST_00109,Checking,65,Male,South,46129.65,33167.75,336,17375.44,Approved,31,0,0,1,2,0,0,0,0,1,74.4,98.79,4.58,29.03,21.43,101.21,67.38,72.02,197.77,35.4,106.2,122.87,142.49,135.98,96.34,125.61,48.88,44.07,13.49,157.23
CUST_00110,Business,71,Male,South,63581.7,37722.08,647,13660.04,Pending,15,0,0,0,3,1,1,3,2,0,65.18,134.91,60.72,129.37,56.37,96.43,202.63,63.23,116.99,28.04,68.75,96.97,177.05,146.98,40.97,45.0,20.17,151.83,36.41,77.77
CUST_00111,Loan,67,Other,South,47541.95,38429.52,469,15441.32,Pending,44,1,0,1,1,1,0,3,17,2,28.25,30.51,92.66,109.61,35.55,78.57,121.27,165.19,100.54,113.41,89.04,142.99,201.34,94.61,69.35,74.25,60.06,157.87,86.56,105.16
CUST_00112,Business,38,Other,West,36830.64,9140.24,609,25668.46,Rejected,12,0,0,0,3,0,1,2,8,0,107.78,99.32,19.9,35.55,86.51,62.79,56.42,103.77,104.5,70.66,187.86,114.07,116.07,129.07,28.72,77.79,68.46,45.43,133.48,146.06
CUST_00113,Loan,39,Other,East,68921.95,27193.22,653,22883.82,Approved,19,1,1,0,3,0,1,1,15,1,107.85,91.27,78.94,162.79,12.22,98.35,101.64,135.3,82.2,93.91,107.99,99.07,99.14,51.31,69.94,55.53,53.48,27.9,152.86,130.41
CUST_00114,Checking,38,Other,North,84129.17,30117.43,549,14836.66,Approved,18,0,0,0,3,0,0,2,13,0,56.51,135.61,172.93,63.79,135.4,91.0,104.94,128.15,44.41,150.39,119.78,114.6,112.15,62.51,113.49,142.55,86.05,40.95,-13.84,-8.62
CUST_00115,Business,61,Female,West,69102.82,10645.39,678,-3633.5,Approved,10,0,1,1,3,1,0,0,8,2,179.77,127.96,140.06,23.34,47.34,5.57,202.11,94.8,35.4,194.56,65.4,157.96,151.88,98.11,72.82,83.03,8.07,111.64,23.54,88.5
CUST_00116,Loan,67,Male,East,27534.63,38497.92,444,-9344.74,Approved,26,0,0,0,3,1,1,0,17,1,146.12,128.45,114.98,82.6,149.25,72.16,121.8,121.28,41.01,103.19,96.75,151.37,11.66,110.83,127.73,50.28,124.24,147.9,71.45,88.45
CUST_00117,Savings,47,Other,South,28065.46,18368.9,788,17253.36,Rejected,15,0,1,1,3,1,0,1,4,0,75.7,136.23,116.98,168.65,97.29,99.77,-9.91,128.51,107.67,93.59,40.74,94.59,159.74,50.4,119.49,158.92,128.12,92.42,38.22,116.12
CUST_00118,Checking,56,Male,East,58739.93,29594.61,391,3187.5,Rejected,8,0,0,0,1,1,0,3,12,0,131.24,129.82,125.29,66.84,-1.41,89.95,43.38,135.2,62.28,160.43,110.63,55.64,76.85,149.29,120.16,114.79,174.07,175.22,42.31,94.14
CUST_00119,Loan,37,Female,East,53420.92,36551.54,480,9711.56,Rejected,12,0,1,1,3,0,1,3,5,2,124.47,75.37,175.56,118.17,132.96,142.94,48.69,112.43,115.8,64.3,246.22,209.31,80.31,129.46,86.01,98.69,87.39,34.79,140.3,34.83
CUST_00120,Savings,41,Male,East,25504.47,26418.22,427,12730.58,Pending,18,1,1,0,4,0,0,2,1,0,131.85,162.95,88.49,29.18,48.34,138.25,141.21,138.28,112.19,99.48,106.29,36.56,100.02,18.22,108.95,41.27,32.65,63.96,79.29,95.17
CUST_00121,Loan,40,Male,North,55728.68,47209.51,577,35764.85,Approved,29,1,0,1,3,1,1,0,6,1,138.44,166.83,160.35,171.25,32.2,58.35,24.68,117.33,87.2,42.87,60.66,68.24,38.28,60.72,84.18,119.62,214.39,58.37,61.38,95.54
CUST_00122,Savings,24,Other,East,51977.38,56274.19,741,16223.73,Approved,41,1,0,1,0,1,1,3,13,2,128.65,103.18,137.01,33.82,132.24,140.26,161.31,72.1,196.32,126.83,191.88,128.55,62.99,119.26,11.95,166.94,223.07,118.05,72.78,145.32
CUST_00123,Checking,26,Other,East,79558.37,20269.91,558,22199.77,Rejected,38,0,1,0,3,1,1,2,0,0,125.95,92.87,98.34,83.69,178.35,58.55,175.33,174.83,15.68,68.09,59.17,12.9,195.51,188.14,38.78,84.13,111.5,36.43,55.76,114.44
CUST_00124,Business,18,Female,East,41290.07,34359.62,647,20045.47,Approved,16,0,1,1,0,0,0,0,19,2,203.53,137.56,92.0,182.24,85.92,-0.5,114.47,90.19,89.69,85.48,93.27,60.08,116.23,168.35,96.99,168.7,42.33,107.77,40.42,110.9
CUST_00125,Savings,43,Male,East,77732.05,55527.93,783,-9218.88,Pending,29,1,0,0,1,1,0,2,7,0,83.73,47.61,112.09,27.88,89.92,67.77,128.95,40.86,139.38,117.34,100.87,131.51,225.28,106.29,38.51,78.42,125.28,117.11,89.67,113.33
CUST_00126,Loan,55,Other,West,78608.35,10735.97,601,11005.09,Approved,28,0,0,0,4,1,0,2,19,1,92.53,71.2,128.51,83.6,160.64,40.3,91.32,107.75,33.15,108.51,118.51,136.38,84.25,169.36,177.32,64.65,47.57,161.17,132.67,-5.96
CUST_00127,Checking,55,Other,West,36539.96,-21810.35,511,2799.7,Pending,41,1,0,0,1,1,0,1,11,2,92.83,63.89,99.2,69.42,209.27,48.1,145.02,140.76,170.19,167.04,116.79,45.42,201.9,179.59,97.05,110.03,60.93,58.83,55.09,146.81
CUST_00128,Savings,71,Other,East,57080.71,34454.91,787,32272.03,Approved,1,1,0,0,1,0,1,0,15,0,55.15,46.0,110.22,140.23,82.86,126.56,84.65,36.54,66.39,123.01,30.51,124.81,32.87,-21.38,20.57,72.16,110.54,77.32,11.34,94.87
CUST_00129,Loan,78,Female,East,45770.87,14206.83,783,-3193.14,Approved,49,1,0,0,3,1,1,4,16,2,107.34,120.87,90.31,67.28,180.47,101.28,183.44,182.06,72.89,43.65,105.42,91.33,178.06,50.19,108.11,195.16,138.55,193.1,88.25,70.91
CUST_00130,Loan,61,Male,East,44951.7,1961.12,762,10791.76,Rejected,47,1,1,1,0,1,0,4,18,2,99.37,157.0,146.08,138.92,-9.87,78.99,12.63,113.57,44.32,196.47,91.05,152.13,94.83,125.12,139.63,162.06,160.05,178.85,62.86,72.12
CUST_00131,Loan,39,Other,South,54924.84,9311.35,649,12392.73,Pending,2,1,1,0,4,0,0,0,5,1,140.06,57.11,97.55,66.64,74.17,61.9,104.55,52.62,13.58,109.08,176.41,250.4,112.04,88.12,16.58,49.5,97.75,35.52,191.19,40.85
CUST_00132,Savings,61,Male,East,34201.34,-3405.15,602,5141.6,Approved,19,0,0,0,3,1,0,2,11,2,65.62,72.37,175.33,91.68,42.85,194.56,54.18,147.74,52.93,22.05,102.6,21.65,103.03,39.48,122.82,94.4,50.33,-7.23,134.11,9.42
CUST_00133,Savings,27,Female,East,18094.14,45481.33,717,16014.24,Approved,0,1,1,1,0,0,0,3,12,2,27.72,103.48,58.65,188.72,124.37,144.01,36.88,117.2,59.9,67.11,82.04,77.72,95.86,122.04,160.66,105.43,107.15,139.5,19.22,138.76
CUST_00134,Savings,72,Male,West,39361.0,41807.62,367,14577.22,Rejected,4,0,1,0,3,1,0,4,13,0,155.91,103.46,94.35,90.3,110.02,76.03,103.83,103.59,185.16,56.88,45.16,180.58,106.97,56.12,90.31,67.24,125.19,162.57,79.69,75.28
CUST_00135,Business,79,Other,West,73617.61,16553.06,356,16630.46,Pending,32,1,1,0,1,1,0,0,8,1,99.23,131.76,74.31,177.89,130.5,124.95,69.32,132.83,142.78,50.58,85.08,85.79,79.48,81.6,109.7,131.07,126.93,96.81,176.78,177.09
CUST_00136,Savings,75,Male,West,45933.75,17832.08,769,20024.91,Pending,38,1,0,0,0,1,1,4,2,0,69.23,100.28,133.94,125.57,132.8,188.25,37.51,158.72,96.31,48.39,99.78,63.94,40.13,135.82,134.59,53.77,173.11,154.41,134.63,72.39
CUST_00137,Savings,23,Male,North,49535.12,22932.3,452,17368.19,Rejected,22,1,0,1,2,0,1,0,7,1,188.75,58.39,117.0,147.01,131.24,185.32,166.88,192.57,93.23,103.68,142.21,114.89,73.48,50.22,120.51,121.8,57.21,58.27,113.59,123.11
CUST_00138,Savings,34,Female,South,65852.99,45087.41,500,18804.76,Approved,17,0,1,0,3,1,0,4,0,2,169.48,225.9,68.4,107.17,164.51,69.17,75.81,77.06,69.3,83.72,84.73,96.19,70.03,105.08,114.47,86.75,218.39,150.66,105.33,76.81
CUST_00139,Business,68,Female,East,18056.73,4095.05,338,26122.12,Pending,3,1,1,0,1,0,1,4,3,0,153.84,79.96,193.4,34.76,48.69,98.12,22.44,182.11,164.52,55.35,89.19,88.84,64.41,67.41,91.68,123.61,136.14,56.02,26.02,63.04
CUST_00140,Savings,67,Male,West,58782.15,17513.87,811,-1496.65,Rejected,40,1,1,0,0,0,0,0,12,1,51.0,81.49,132.19,-32.71,76.3,146.74,132.8,76.03,158.61,291.02,135.31,161.78,61.77,76.75,127.59,128.14,140.96,100.38,213.94,141.45
CUST_00141,Loan,55,Male,North,83397.07,38717.48,547,21999.66,Rejected,32,0,1,0,1,1,0,4,7,0,42.34,109.9,111.57,41.5,-5.55,192.46,142.81,56.5,69.55,102.52,67.13,68.06,5.29,80.72,81.26,137.44,-13.78,198.71,184.76,59.48
CUST_00142,Savings,41,Male,East,51830.62,14979.88,413,4542.98,Rejected,25,0,0,0,3,1,1,4,4,1,153.89,93.3,39.51,129.49,93.74,145.63,157.72,169.87,118.15,67.86,173.3,142.21,77.07,47.19,103.76,82.49,107.95,72.44,128.86,176.82
CUST_00143,Loan,68,Female,East,11540.42,7468.77,677,8576.01,Rejected,21,0,1,0,3,0,1,1,12,0,144.78,114.13,132.17,64.59,84.67,86.15,172.21,106.95,195.2,165.3,51.27,91.63,126.35,50.36,86.69,106.21,168.79,149.22,48.9,147.22
CUST_00144,Loan,27,Female,West,48472.18,22494.93,434,16210.86,Rejected,29,0,1,1,3,1,1,1,11,2,142.56,90.8,26.4,10.56,160.32,-58.6,147.4,60.38,83.49,45.52,57.86,174.54,71.72,109.68,152.69,134.81,133.73,155.43,112.01,0.69
CUST_00145,Loan,73,Male,East,62204.34,-6744.3,422,19113.21,Approved,25,1,0,0,4,0,0,0,15,2,86.96,104.97,-24.94,9.59,173.79,105.33,134.26,81.26,72.59,197.16,123.45,67.61,24.6,44.61,45.84,93.37,88.21,144.69,86.9,129.85
CUST_00146,Business,25,Female,East,52241.49,25572.56,512,20290.54,Pending,0,1,1,0,4,1,0,4,3,1,159.52,181.42,107.25,209.91,145.17,66.64,95.42,70.47,104.02,147.14,46.68,131.78,122.4,76.97,55.92,34.75,114.52,164.82,115.28,109.32
CUST_00147,Business,38,Other,East,55449.05,16216.05,801,5548.78,Rejected,5,1,0,1,3,0,1,2,7,0,146.17,36.74,109.65,116.87,113.93,107.74,50.5,186.82,102.56,183.49,122.09,-13.11,204.4,217.2,14.94,26.49,210.95,3.58,97.78,104.28
CUST_00148,Business,73,Female,West,57852.19,29539.4,474,31311.94,Approved,16,0,0,0,4,0,1,2,18,0,164.31,75.75,72.5,159.02,54.14,98.8,154.01,118.86,126.08,176.83,113.22,157.21,58.63,159.63,102.17,170.17,54.68,45.27,23.4,95.87
CUST_00149,Savings,23,Female,North,31355.14,9583.03,574,10821.48,Approved,30,0,1,0,1,0,0,0,0,0,86.7,109.57,167.79,73.94,22.97,133.21,7.62,27.54,27.6,66.49,26.61,28.16,166.5,100.91,140.25,109.34,63.43,181.52,58.86,43.6
CUST_00150,Loan,38,Female,East,33854.93,26788.77,535,7805.93,Rejected,47,0,0,1,0,0,0,2,4,2,111.74,102.92,58.85,156.53,141.08,154.84,85.12,113.96,164.88,107.07,226.33,147.55,123.55,99.94,163.45,31.44,164.8,282.46,153.83,40.21
CUST_00151,Business,74,Other,North,42607.13,23161.67,845,2280.64,Pending,3,0,0,1,4,0,1,0,11,1,83.11,82.92,57.07,148.56,133.73,84.98,26.97,134.33,93.36,54.13,131.2,179.61,45.77,101.59,126.92,13.05,72.8,93.25,4.81,44.44
CUST_00152,Business,79,Other,East,57853.47,2286.98,470,1294.87,Rejected,9,0,0,0,4,1,1,2,14,1,173.33,131.75,33.55,194.26,154.15,52.62,76.91,123.23,114.82,10.29,158.59,95.1,58.38,151.52,113.99,102.08,97.23,165.7,-29.84,128.37
CUST_00153,Savings,56,Other,West,26218.33,5834.85,719,1002.01,Rejected,47,0,0,1,4,0,1,0,5,2,75.63,65.25,97.41,120.51,106.16,118.72,79.86,149.01,45.94,132.29,115.59,-9.23,104.38,107.24,132.8,119.34,155.16,27.14,141.95,74.67
CUST_00154,Business,41,Male,North,91126.75,38441.79,836,18143.58,Pending,38,1,0,1,4,0,0,0,6,1,44.19,115.37,111.12,148.08,52.76,130.63,162.16,-5.53,168.06,107.12,83.75,89.59,73.16,146.29,74.31,129.99,154.9,181.51,219.03,106.01
CUST_00155,Savings,50,Male,West,1531.81,34366.59,396,21041.79,Rejected,33,0,1,1,2,1,0,3,16,0,103.89,86.93,126.59,102.76,190.46,120.28,135.8,139.09,150.21,148.63,27.73,109.04,84.84,94.76,141.08,47.15,137.93,-1.28,46.87,141.7
CUST_00156,Checking,76,Other,South,15865.5,-5950.87,320,6357.95,Approved,21,1,1,0,0,0,1,2,19,0,120.48,109.63,106.64,75.87,67.29,212.26,67.84,141.8,62.96,164.64,67.76,70.02,124.52,102.69,15.63,38.71,130.24,127.63,49.75,67.81
CUST_00157,Business,35,Male,East,61073.45,13468.75,589,3581.21,Approved,21,0,1,1,1,0,1,1,1,2,63.84,176.09,58.54,167.04,15.6,101.31,8.21,68.47,61.91,98.63,149.74,165.82,40.39,147.55,135.86,140.09,76.17,20.74,52.71,107.63
CUST_00158,Checking,73,Male,South,59350.97,24734.41,381,12883.54,Pending,6,1,1,0,4,0,0,3,2,1,23.55,99.57,175.27,144.52,128.51,115.68,80.43,114.14,83.7,50.68,79.53,106.08,131.63,100.5,35.12,65.95,93.05,96.47,145.14,80.87
CUST_00159,Savings,45,Male,South,48552.56,27993.42,406,15972.86,Pending,38,0,1,1,2,1,0,1,12,0,30.48,111.01,36.52,122.32,86.06,153.82,51.84,177.38,67.1,153.24,51.89,50.22,166.87,116.69,78.53,131.57,77.47,176.7,148.61,74.22
CUST_00160,Loan,74,Other,South,63523.99,24121.94,585,17629.77,Rejected,36,0,1,1,3,1,1,0,4,1,134.89,135.92,3.83,109.15,17.6,134.07,11.42,69.81,81.16,114.02,113.61,-5.99,86.0,68.11,130.22,41.95,141.93,39.34,224.04,124.41
CUST_00161,Business,69,Female,East,61354.04,25686.01,849,5357.13,Approved,14,0,1,0,3,0,1,1,2,0,162.13,72.08,8.92,77.43,67.59,136.54,16.17,106.37,62.59,113.28,47.38,70.73,53.44,96.43,95.74,84.81,86.29,75.51,222.17,108.05
CUST_00162,Savings,49,Other,West,50001.6,14602.94,630,13328.04,Approved,18,0,1,1,2,1,1,1,5,1,104.96,182.38,49.38,97.49,164.51,82.01,68.58,119.13,156.57,121.62,63.23,122.24,83.8,42.1,108.21,190.67,55.56,136.6,198.03,25.83
CUST_00163,Loan,29,Other,South,55364.73,22610.45,431,30671.78,Rejected,9,1,1,1,1,0,1,3,19,1,116.91,160.84,168.59,97.36,-10.39,74.4,100.71,169.48,117.72,170.14,63.33,90.54,178.72,120.53,110.33,89.84,80.77,129.6,155.11,-19.43
CUST_00164,Loan,65,Male,North,-12815.47,5308.58,638,3052.36,Pending,36,0,0,1,2,1,0,2,19,0,182.85,68.67,114.2,96.12,143.92,102.57,105.98,46.89,99.46,72.19,45.92,145.07,159.8,112.46,68.63,36.99,116.67,168.21,48.07,3.43
CUST_00165,Checking,59,Male,East,47336.66,14493.97,520,14708.72,Approved,36,1,0,0,3,1,1,2,6,1,74.49,111.47,24.9,97.22,97.11,35.68,-29.09,116.24,134.75,96.2,103.83,126.68,96.6,58.27,148.27,81.92,125.69,16.93,36.23,62.55
CUST_00166,Savings,44,Female,West,49046.14,-11270.8,376,19999.81,Approved,49,0,0,0,4,1,1,3,9,0,133.14,40.36,126.24,64.58,102.16,122.57,145.52,88.33,198.82,192.72,50.86,101.74,101.47,81.79,-24.55,84.29,141.24,149.47,121.05,88.09
CUST_00167,Loan,27,Female,West,88256.59,4145.12,349,5321.23,Rejected,3,0,1,1,3,1,1,1,18,1,82.81,184.45,107.03,53.98,147.58,89.78,81.74,58.23,93.9,101.19,109.85,110.24,145.59,82.75,23.17,161.69,141.88,44.22,116.63,142.94
CUST_00168,Business,63,Female,South,33486.47,6799.7,642,21113.14,Pending,45,0,1,0,0,1,0,1,19,0,142.02,100.44,194.63,170.64,128.66,152.53,112.8,65.67,108.75,111.89,79.0,134.77,195.32,136.89,86.24,-25.65,98.55,75.62,99.35,117.24
CUST_00169,Business,74,Female,East,49282.69,7546.42,631,1607.65,Rejected,49,0,1,1,0,1,1,1,9,1,67.06,120.32,174.35,110.0,68.63,131.22,74.63,141.2,99.4,137.39,58.11,106.46,159.99,79.7,80.51,99.4,99.62,90.18,128.81,143.46
CUST_00170,Checking,69,Other,South,78472.69,30935.71,593,21345.17,Approved,40,0,1,0,3,1,0,1,14,1,46.72,148.94,142.94,70.76,91.18,104.64,126.99,117.53,94.93,64.11,174.33,108.41,194.73,61.11,72.43,174.27,120.13,64.91,85.58,27.19
CUST_00171,Loan,59,Female,North,61202.25,-3586.62,451,15433.57,Rejected,24,1,0,0,3,1,0,1,8,0,111.74,94.51,-16.33,159.36,-5.85,93.55,135.55,91.13,189.38,37.65,96.97,149.47,163.52,83.01,111.59,99.39,134.98,73.92,97.49,151.68
CUST_00172,Savings,49,Other,West,50503.3,10417.85,394,805.79,Rejected,27,0,0,1,4,0,1,2,1,1,119.92,135.99,56.78,203.59,61.96,93.14,122.44,184.36,167.63,61.41,163.18,95.21,125.75,87.67,68.49,137.24,98.18,173.1,47.85,112.78
CUST_00173,Business,59,Male,West,69246.42,29663.61,680,21876.66,Pending,48,0,0,0,4,0,1,0,19,1,96.91,81.48,50.77,102.49,75.57,50.86,183.34,110.91,84.72,116.5,116.71,149.25,79.31,200.44,69.21,150.95,132.83,145.47,196.61,91.42
CUST_00174,Loan,43,Female,East,34145.54,127.41,739,6041.4,Rejected,43,1,1,1,0,1,0,2,4,0,25.71,120.37,161.56,275.56,132.89,108.29,98.15,179.8,137.7,-3.6,95.04,161.77,98.31,61.29,-38.27,118.33,212.59,147.31,81.06,130.06
CUST_00175,Loan,42,Male,West,84506.17,39032.28,620,13466.89,Approved,17,0,1,0,1,0,0,2,17,2,62.36,104.79,74.53,37.88,85.8,58.85,103.71,158.75,116.79,81.87,58.54,-20.38,89.4,99.11,40.7,111.1,28.09,-5.63,191.72,184.75
CUST_00176,Checking,28,Male,East,62849.91,22679.17,389,21301.67,Approved,47,0,1,1,3,1,0,2,17,0,54.14,64.68,183.89,160.59,173.16,82.77,112.62,136.92,61.72,71.47,-28.58,143.51,89.62,84.24,108.7,199.77,136.58,32.88,51.19,16.58
CUST_00177,Business,40,Other,South,17480.72,30337.59,828,5355.56,Pending,34,0,1,1,4,0,0,0,7,2,110.38,112.48,50.55,-13.41,65.27,74.19,146.8,84.58,114.38,98.41,83.43,81.38,67.23,137.0,57.08,51.27,-34.3,96.87,84.76,141.32
CUST_00178,Business,51,Female,North,37895.8,5832.68,582,9717.13,Rejected,18,1,0,1,3,0,0,2,19,1,72.14,150.73,133.4,73.02,30.25,98.46,88.39,131.56,-15.41,84.51,93.72,88.54,136.24,122.98,146.75,75.79,86.78,123.95,100.25,160.53
CUST_00179,Savings,74,Other,East,6849.34,8600.66,644,26261.59,Pending,41,0,1,1,0,0,1,0,15,1,201.89,115.85,31.33,32.57,114.95,139.85,132.93,215.5,148.81,103.66,100.04,73.38,187.29,35.53,104.95,99.66,43.32,65.9,57.1,133.01
CUST_00180,Business,69,Male,South,65915.43,17860.82,532,-5698.07,Rejected,19,1,1,0,4,1,1,1,9,0,120.49,-92.6,196.08,24.41,84.06,85.67,84.34,-22.25,128.29,137.28,148.16,33.58,155.48,51.54,26.47,164.41,138.1,147.48,-3.88,112.84
CUST_00181,Savings,57,Female,North,61270.19,32176.21,651,29186.73,Pending,38,1,0,1,2,0,0,1,8,2,148.27,88.75,141.1,73.92,109.87,159.73,112.94,73.81,101.09,93.72,116.7,145.35,151.29,143.68,107.64,164.5,99.29,117.88,115.26,135.73
CUST_00182,Business,79,Male,West,40794.49,31725.23,732,357.46,Rejected,32,1,1,0,0,0,0,2,19,2,83.2,41.58,84.28,96.73,155.27,87.92,90.32,179.76,60.41,104.26,38.63,122.75,107.76,102.76,123.55,126.19,108.79,89.47,89.25,40.27
CUST_00183,Checking,40,Male,North,74007.14,25958.44,613,8007.3,Pending,0,0,0,0,3,1,0,1,16,0,128.21,164.98,109.2,15.28,101.28,84.36,113.45,77.4,132.69,108.26,67.54,32.57,65.03,63.5,176.85,130.63,94.06,113.34,162.83,214.7
CUST_00184,Business,46,Female,North,48329.43,16719.16,679,17824.12,Rejected,46,1,1,0,4,0,1,3,13,1,101.9,165.95,91.86,88.92,92.56,36.0,141.23,95.13,160.58,112.22,170.67,30.56,130.86,65.12,136.75,13.83,110.13,106.35,31.52,77.55
CUST_00185,Savings,48,Female,North,102467.71,8458.12,556,21031.4,Approved,0,1,0,0,0,1,0,2,13,2,108.76,141.93,122.44,130.29,190.51,75.12,151.26,152.41,121.41,132.34,80.3,17.86,64.49,121.49,121.15,104.23,111.37,117.15,209.34,87.8
CUST_00186,Savings,24,Female,West,26011.29,35766.22,696,17979.9,Rejected,40,1,1,1,3,1,1,0,7,2,162.39,124.45,99.86,146.97,24.51,77.34,63.75,31.62,160.07,34.05,80.79,79.94,-0.18,99.27,206.14,126.33,108.67,148.06,60.3,50.13
CUST_00187,Checking,57,Other,East,62833.8,14692.63,556,15472.65,Rejected,45,1,1,0,1,1,0,3,9,2,185.1,83.74,147.02,140.03,146.28,50.05,133.5,105.22,31.53,104.43,164.53,132.01,43.04,151.88,112.83,74.68,114.14,25.28,111.11,26.64
CUST_00188,Business,50,Other,East,42051.96,-3111.92,458,10639.55,Rejected,44,0,1,1,4,1,0,1,14,0,135.18,71.98,72.23,106.95,169.3,124.56,70.57,102.97,31.28,118.96,98.12,84.17,86.64,128.51,40.19,35.1,135.21,141.89,0.99,125.71
CUST_00189,Business,38,Male,North,36459.18,5586.77,502,30612.91,Pending,18,0,0,0,1,1,1,3,15,0,101.49,92.43,19.14,37.52,104.17,169.55,123.09,118.7,93.77,165.87,172.71,76.16,118.95,182.54,99.16,98.72,73.17,180.78,141.1,105.94
CUST_00190,Checking,19,Female,South,46538.72,9445.89,712,22729.56,Approved,47,0,1,1,0,0,0,4,17,1,58.23,101.01,105.23,130.6,130.44,150.31,85.44,97.5,167.86,-0.28,115.3,119.97,96.47,110.52,149.87,143.17,129.09,83.75,33.83,40.03
CUST_00191,Business,35,Male,South,57340.04,14863.15,381,26756.05,Pending,48,1,1,0,4,1,1,0,3,0,126.7,-36.05,108.96,62.28,2.53,21.95,32.88,61.76,119.57,70.88,167.16,137.15,104.84,83.69,49.3,151.08,173.86,92.51,139.84,44.66
CUST_00192,Business,64,Male,North,51165.99,18907.21,745,10786.43,Approved,8,0,0,1,3,0,1,3,14,2,51.88,195.09,155.83,31.7,69.81,111.11,104.08,94.21,48.35,97.12,129.67,104.16,177.33,253.85,126.34,48.61,114.71,88.94,18.15,92.16
CUST_00193,Savings,50,Male,North,63553.66,-522.39,324,-8282.12,Pending,13,1,0,1,1,1,0,1,18,2,120.39,102.51,125.09,64.28,125.5,84.22,6.29,99.68,119.58,29.63,105.33,170.85,57.06,122.8,48.46,157.35,74.2,95.67,50.1,98.16
CUST_00194,Business,54,Male,South,62139.52,12730.83,317,25200.3,Rejected,2,0,1,0,0,0,1,3,16,1,75.13,122.97,160.38,102.08,45.34,129.94,67.2,68.42,163.35,81.33,136.81,106.07,118.15,99.79,227.72,156.82,31.56,59.13,68.61,10.59
